hid,lat,lng
66720,19.02614021,73.09381866
66722,30.67999268,76.72210693
66726,32.32122803,77.15058136
66728,26.46246719,74.62780762
66730,29.60598946,74.291008
66724,31.63418007,74.85832977
66732,30.68000031,76.72210693
66734,31.64260483,74.89557648
66736,31.63361549,74.87517548
66738,28.60215378,77.3795166
66740,31.63694191,74.87477875
66742,25.4379406,81.83098602
66744,11.40348053,76.69530487
66746,25.3099575,82.99272156
66748,28.46722031,77.0981369
66750,25.05303764,83.78485107
66752,32.24536133,77.18294525
66754,30.72452164,76.74698639
66756,28.45382881,77.04924774
66758,17.92389107,73.65779877
66760,31.44914818,74.92047882
66762,32.28536987,77.17434692
66766,26.28067207,73.00959015
66764,26.31653023,72.86945343
66768,32.72507477,74.85786438
66770,32.2403183,77.18889618
66772,12.13536835,75.78366089
66774,32.13048172,77.15640259
66778,17.92485428,73.69316101
66776,26.30018616,72.86747742
66780,25.29684448,83.00416565
66782,25.29844475,83.00541687
66784,25.33568764,82.97704315
66786,30.70841217,76.76148987
66788,11.24745464,75.79898071
66790,19.8808136,75.32313538
66794,26.91021919,70.91308594
66796,27.89440918,78.06465149
66798,31.53002167,75.9200058
66800,25.33839035,82.97822571
66802,23.03230286,72.57649231
66804,10.76350975,76.66240692
66806,11.5091114,76.6971283
66808,23.02730942,72.63949585
66810,25.29211617,83.00592804
66812,28.46848488,77.50753784
66814,31.91081238,77.12049103
66816,17.9274025,73.69234467
66822,32.24338913,77.18913269
66824,19.09464455,73.30000305
66826,22.50356674,88.31917572
66828,23.01714134,72.59309387
67068,32.23041534,77.18764496
66830,22.52744675,88.36872101
66832,24.58628464,72.71511078
66834,28.47270012,77.05995941
66836,28.46074486,77.08061218
66838,22.80182648,86.20471191
66840,19.84211922,75.24125671
66842,26.28147507,74.5104599
66844,28.47210312,77.07254791
66846,32.25978851,77.18096161
66848,28.46003723,77.0765152
66850,28.6554451,77.42922211
66854,27.04174995,88.26667786
66852,32.24339676,77.18913269
66856,27.04066086,88.26578522
66858,22.30000305,70.81967926
66860,15.58308411,73.73753357
66862,17.40937233,78.42403412
66864,26.30473328,74.53842163
66866,30.34618187,78.39364624
66868,30.34446716,78.39936829
66870,17.42994881,78.42646027
66872,25.29692078,83.00254059
66874,30.43936348,77.61833954
66876,17.72133827,83.33132172
66878,19.84414101,75.23477936
66880,34.13274384,77.56678009
66882,15.5455122,73.76418304
66884,15.58192539,73.74861145
66886,16.7375164,78.00812531
66888,15.57807922,73.74723816
66890,19.88475418,75.32335663
66892,17.2652626,78.39138031
66894,23.21032906,79.88568115
66896,32.2482872,77.18365479
66898,32.24591064,77.19212341
66900,17.41407776,78.44597626
66902,23.18352318,72.62906647
66904,32.2433815,77.18912506
66906,26.92307663,75.79664612
66910,32.04325867,76.84072113
66908,23.08981133,76.04150391
66914,32.24023056,77.18852234
66920,23.13201141,75.7371521
66922,23.47699547,80.09934235
66918,23.02825737,72.59041595
66924,31.63352013,74.88346863
66916,26.92307663,75.79664612
66926,32.24580002,77.19160461
66928,32.03984833,76.49968719
66932,31.62068367,74.87927246
66930,23.08978462,76.0414505
66934,32.24565887,77.18961334
66940,30.59792519,77.31925964
66936,27.14556122,81.96871948
66942,32.23008347,77.19663239
66944,30.43816376,77.57705688
66946,31.61720085,74.90426636
66948,24.25849915,72.19067383
66950,27.61521721,75.15066528
66952,22.70832634,75.88239288
66954,28.90344238,76.57193756
66956,32.24449921,77.18955994
66958,22.98866844,72.50894928
66960,31.90186119,77.15144348
66962,32.24453354,77.18229675
66964,31.6300354,74.87515259
66966,27.1362915,81.95825195
66968,31.63521385,74.86842346
66970,30.33288956,78.02745819
66972,26.86395264,70.56270599
66974,23.23026276,72.64913177
66976,32.28118134,77.17154694
66978,32.2482605,77.18365479
66980,31.62909508,74.88587189
66982,32.22505188,77.18492889
66984,28.79867172,76.14388275
66986,31.632864,74.87293243
66988,32.17910004,77.17324829
66990,29.31916046,76.31105042
66992,31.6361599,74.86827087
66994,31.63455009,74.86825562
66996,31.63497925,74.86794281
66998,32.00999069,77.31496429
67000,19.86151886,75.31440735
67002,17.92697906,73.65434265
67004,29.28574944,76.29425049
67006,32.12605286,76.53144073
67008,26.99839592,88.16694641
67010,27.12721825,81.96006012
67012,30.34888649,78.3911438
67016,24.3964901,81.87973022
67014,0,0
67022,23.21033096,79.88568115
67020,27.89251709,78.06040955
67024,27.33439636,88.61314392
67026,32.32137299,77.15692902
67018,27.893507,78.08769989
67028,19.88541412,75.31965637
67030,32.30382156,77.12551117
67032,26.49297714,74.55685425
67034,27.06638908,88.46535492
67036,30.29583359,78.07416534
67038,27.06638908,88.46535492
67040,22.95119095,72.62443542
67042,32.90705872,77.5812912
67044,27.16454697,88.57632446
67046,27.03636742,88.26296234
67048,27.01040268,88.19041443
67050,27.06666374,88.4666748
67052,27.01345634,88.19258118
67054,31.63208961,74.88150024
67056,27.06602478,88.4678421
67058,27.1067791,88.64946747
67060,27.06560707,88.46769714
67062,27.32587051,88.61318207
67064,27.28573227,88.76863861
66912,22.60321808,88.41243744
67066,31.97438049,77.12527466
67070,19.18489647,72.97598267
67072,30.69341469,76.73312378
63092,10.91394043,75.91773224
67074,23.66651917,86.14293671
67076,12.8942709,79.12980652
67078,26.45734978,74.64590454
67080,30.37839508,76.7636795
67084,12.43479824,79.83296967
67086,29.95032883,78.16432953
67088,26.45734978,74.64589691
67090,11.94068813,79.83481598
67092,26.45734215,74.64590454
67094,31.9628315,77.10920715
67096,10.95907497,79.37993622
67098,31.64293671,74.86299896
67100,11.94068813,79.83481598
67102,31.64278412,74.85656738
67104,31.52318764,75.28066254
67108,22.79661942,86.17304993
67110,32.21510696,77.19728088
67114,32.70491409,74.87931061
67112,9.664608955,77.16577148
67118,26.88832855,75.79553223
67106,19.88110733,75.31742859
67120,26.49279594,74.55665588
67122,22.30927849,87.29503632
67124,18.52183723,73.8442688
67126,26.92035484,75.79850769
67128,11.53106594,76.52332306
67130,31.47369957,74.92176819
67132,30.72986603,78.43741608
67138,11.95994091,79.2056427
67136,22.28303337,80.61812592
67140,30.2549572,78.92189789
67142,18.54550934,73.90572357
67144,20.26065063,85.83070374
67146,23.03744698,72.56632996
67148,17.42932892,78.45799255
67150,15.53327656,73.76135254
67152,11.40986824,76.71109009
67154,23.01070595,72.50571442
67156,27.05054092,88.76863861
67158,17.43029022,78.42528534
67160,15.56336117,73.77311707
67162,17.42238045,78.42902374
67164,24.40807343,81.87985229
67166,17.44246292,78.39836884
67168,17.71299362,83.29962158
67170,22.64036751,88.42955017
67172,17.42923355,78.43557739
67174,22.71433067,75.86899567
67180,22.7218399,75.85914612
67182,26.89091873,75.75705719
67176,26.8913517,75.7412262
67184,27.07170677,88.47283173
67186,26.88616562,75.74442291
67190,30.19958687,78.80851746
67188,27.06672096,88.46665955
67194,22.99750137,72.60991669
67192,34.1623764,77.57948303
67196,30.89772034,75.84409332
67198,9.816449165,78.4979248
67200,34.16080093,77.57681274
67202,26.94607353,75.84247589
67204,21.81287956,80.18383026
67206,18.67722702,78.10160828
67208,20.26840591,85.84233093
67212,12.05400467,77.81386566
67210,27.9747448,75.18599701
67214,34.15333557,77.57688904
67216,26.91621208,75.79562378
67218,34.16983032,77.57626343
67220,12.95660496,77.7046814
67222,26.92389679,75.80312347
67224,29.63843346,78.39636993
67226,11.93890572,79.8263092
67228,23.02640533,72.58437347
67230,26.91914749,75.79932404
67232,11.92972946,79.82688904
67234,26.89698029,75.78077698
67238,28.64397049,77.18845367
67244,20.25763512,85.84370422
67242,29.06618309,75.47389221
67240,23.02961159,72.56402588
67246,11.93873787,79.82970428
67248,30.73002243,78.43704224
67250,30.81809235,77.0794754
67252,32.24750137,77.18244934
67254,29.72826576,78.53250122
67256,20.26549721,85.83720398
67258,23.05177116,72.52122498
67260,28.50820923,77.20084381
67262,23.08736992,72.59207916
67264,30.84226418,78.60157776
67266,23.0176506,72.60035706
67268,34.16591644,77.57713318
67270,32.24323273,77.18877411
67272,20.27292252,85.83591461
67274,20.26525688,85.83711243
67276,31.08308029,77.16291046
67278,18.54514694,73.9048996
67280,26.91267586,75.79695129
67282,32.24826813,77.18365479
67284,23.02773666,72.58863831
67286,32.30381775,77.12551117
67288,26.92897606,75.82844543
67290,31.63463211,74.87007141
67292,27.06638908,88.46535492
67294,32.21076965,77.19126129
67296,34.1608429,77.57681274
67300,34.1623497,77.58016205
67302,26.8687458,75.79703522
67304,20.27552032,85.8352356
67306,21.65980148,87.68605804
67308,32.34318161,77.18302917
67310,9.501899719,76.31697083
67312,26.92169189,75.78746033
67314,18.6241188,82.59094238
67316,34.1608429,77.57681274
67318,32.32123566,77.15057373
67320,32.34318161,77.18302917
67322,22.11353111,80.67079926
67324,21.14583015,79.08811951
67326,26.89926338,75.83338928
67330,32.30382538,77.12551117
67328,27.08157921,88.35308075
67332,31.62903023,74.8864975
67334,32.7308197,74.86333466
67336,34.16171646,77.57978058
67338,23.02484322,72.6727066
67340,28.51917839,77.38316345
67342,34.16625595,77.58338928
67344,27.07893181,88.50053406
67346,28.4206295,77.10411835
67348,28.50722694,77.1999054
67350,28.55514526,77.24302673
67352,30.21694946,78.79579163
67354,27.06656456,88.52251434
67356,20.26077271,85.83071136
67358,31.03648949,77.10726166
67362,30.31793976,78.41441345
67364,23.22878075,72.64819336
67368,27.08742905,88.53135681
67370,26.70628738,88.76609039
67372,15.17553806,73.94810486
67376,31.16406822,77.20599365
67374,28.55224991,77.35942841
67378,20.26932335,85.84308624
67382,30.73845863,79.49530792
67384,28.57669067,77.34533691
67380,27.05885124,88.35514832
67386,34.63772964,77.52965546
67388,27.01668358,88.24710083
67390,34.17322159,77.58837128
67394,23.03289413,72.58333588
67816,26.92614555,75.79025269
73942,31.1054821,77.1709671
67396,21.1440258,79.08357239
67360,28.57891846,77.37623596
67398,33.04470444,74.86165619
67402,34.165905,77.58340454
67406,34.30490112,77.47019958
67408,12.95960617,77.60011292
67410,34.1707077,77.58241272
67414,12.96689034,77.61160278
67418,12.96348667,77.60188293
67420,32.23823929,77.18769836
67422,32.54944611,76.00437164
67424,27.30422783,88.58555603
67430,11.5055151,76.48806763
67432,27.32067108,88.60912323
67434,22.55791855,88.35438538
67428,18.73255539,72.8863678
67436,28.98181534,77.73311615
67438,23.03650475,72.56116486
67440,32.98701477,74.93243408
67442,28.99494553,77.70464325
67444,27.33373451,88.61369324
67586,27.33714294,88.60966492
67448,21.23303413,81.65829468
67446,28.21377182,73.1353302
67450,32.99249268,74.93190765
67452,27.2044239,77.95425415
67454,25.74560738,71.39673615
67456,26.76401138,82.14306641
67460,32.99310303,74.93001556
67458,19.97880363,73.77972412
67462,32.99310303,74.93001556
67464,18.62039948,72.89831543
67466,26.85646629,75.82444763
67468,26.31654358,72.86945343
67470,20.26062393,85.83071136
67472,30.90095901,75.85727692
67474,32.99310303,74.93001556
67476,26.28594208,73.02254486
67426,26.27395248,73.0274353
67478,31.00168991,76.99887848
67480,32.23970413,77.18849182
67482,18.61130524,72.89674377
67484,28.97331619,77.73162079
67486,26.28840637,73.02417755
67488,31.12875366,77.22744751
67490,26.92360497,75.79743958
67492,32.99310303,74.93001556
67494,30.8884964,77.0572052
67498,29.85179138,78.3166275
67500,32.98705673,74.93219757
67496,27.13584137,72.35868073
67504,28.92579079,77.65429688
67506,31.0110569,77.09022522
67508,28.91056442,77.71078491
67510,30.90744972,77.10310364
67514,32.22509003,77.18481445
67516,26.92378807,75.80313873
67518,9.964100838,76.244133
67522,27.32117081,88.60707855
67520,25.74654007,71.39750671
67524,10.03469086,76.4447403
67526,26.2845726,73.02181244
67512,28.01113701,73.31362915
67528,33.9852562,74.84468079
67530,26.28783035,73.03549957
67534,34.16856384,77.57804871
67532,31.32607269,75.57618713
67536,30.45855331,78.07373047
67538,21.14835548,79.09553528
67540,29.3147049,79.62775421
67542,20.57972336,73.74666595
67546,26.89103317,76.64914703
67548,34.06997299,74.44936371
67550,27.310812,88.59518433
67552,26.80092239,70.33412933
67554,21.23312759,81.65855408
67556,29.04820633,77.70320129
67558,26.92805862,75.78636932
67560,21.6044445,71.22370911
67562,9.50215435,76.34470367
67564,27.31927681,88.60783386
67566,26.30221176,72.86336517
67568,26.92264175,75.7880249
67570,22.55580711,88.35786438
67572,28.21657372,73.13496399
67544,28.0199585,73.3250885
67574,9.502159119,76.34470367
67576,11.92862415,79.82441711
67578,27.18473625,78.02090454
67580,27.32701492,88.61080933
67582,27.33211708,88.61289978
67584,27.33038712,88.61258698
67588,17.14494324,73.2663269
67590,27.33714676,88.60965729
67592,26.26415062,73.03831482
67594,27.33048058,88.61374664
67596,34.17544174,77.58499146
67598,30.12751389,78.32290649
67600,26.28571701,73.02244568
67602,32.2018013,77.20458984
67604,26.12119865,91.79823303
68258,26.81814384,80.9071579
67606,26.29057693,73.21200562
67608,30.42264557,78.25016785
67610,27.20910072,78.00833893
67614,27.61388969,93.8451767
67612,22.45643616,88.30457306
67616,12.96575642,77.60016632
67618,22.57414818,88.43419647
67620,22.07652283,0
67622,13.04491901,77.62185669
67626,12.94891357,77.69963837
67628,27.16854477,78.05077362
67630,20.26067734,85.83071136
67632,19.07088852,74.71688843
67634,26.89369774,76.71057129
67636,23.02031136,72.59294128
67638,29.7045536,76.98296356
67640,22.08726311,82.15368652
67642,27.33946419,88.61266327
67644,19.26098633,76.77666473
67646,26.48750877,74.560112
67648,20.26419067,85.85374451
67650,24.92918777,73.82132721
67652,22.30156326,73.15268707
67654,30.9059391,75.83596802
67656,28.70423126,72.59465027
67658,22.3008976,73.1733017
67660,24.49232292,86.68687439
67662,27.55661964,76.60094452
67664,32.21509171,77.19728088
67666,25.61983109,76.2247467
67668,25.12636375,73.58708954
67670,19.07715797,82.01584625
67672,12.97980213,77.62610626
67674,26.49225807,74.5525589
67676,32.21509171,77.19728088
67678,12.89697933,79.13175964
67680,27.86701012,76.29425812
67682,24.49398232,86.69494629
67684,22.3205452,73.25180054
67686,26.49087143,74.55142975
67688,30.28951836,76.33811188
67690,27.55327606,76.64253235
67692,28.46384239,77.01783752
67694,26.48955345,74.55635834
67696,24.49192429,86.69180298
67698,24.49191284,86.6891098
67700,20.27768517,85.79485321
67702,26.4905777,74.55511475
67704,26.49097061,74.55168915
67706,28.58214951,77.32673645
67710,16.38267517,73.39180756
67714,28.48792076,77.0995636
67716,26.51986694,74.53461456
67718,28.03751183,73.42022705
67720,22.6266861,88.37359619
67722,27.94967461,76.57888794
67724,24.49421692,86.69879913
67726,20.26360512,85.84580994
67728,24.49108505,86.68880463
67730,10.92741299,79.78876495
67732,21.2398243,81.68395996
67734,26.48978233,74.55109406
67708,26.52587891,74.53462982
67738,27.52160072,76.59314728
67736,12.61979771,80.19485474
67742,23.42868996,88.36884308
67740,12.61858273,80.19710541
67744,16.37355042,73.37779999
67746,24.13625717,86.32785034
67748,20.63203049,73.69458008
67750,31.62826157,74.87038422
67752,30.91663742,75.84886169
67754,30.96850204,77.19833374
67756,26.74489784,83.36560822
67758,28.83174896,78.77822113
67760,26.73143387,76.98720551
67762,25.10907745,73.60184479
67764,31.62973976,74.8734436
67766,26.48686028,74.54985809
67768,15.51334095,73.76877594
67770,17.14897156,73.27335358
67772,18.73255348,72.88637543
67774,23.12529755,81.69902039
67776,19.87487411,75.35584259
67778,19.25922394,76.81150055
67780,25.13163185,73.58675385
67784,18.63279533,73.80353546
67786,12.5291748,76.89713287
67788,18.54547882,73.9067688
67782,28.49292564,77.08506775
67790,22.58148003,88.4627533
67792,22.47074509,70.07696533
67794,29.97164154,76.84933472
67798,22.49633408,88.36185455
67800,23.25593376,69.64007568
67796,30.0124855,76.83750153
67802,19.27916908,76.76251221
67806,28.02448082,76.37530518
67808,22.31054497,73.17224884
67810,17.73520279,83.33817291
67812,22.60707283,88.40571594
67814,18.5644455,73.80660248
67818,13.31499004,75.7758255
67824,10.23917484,77.48731995
67820,18.56620407,73.7705307
67826,26.90667343,75.82256317
67830,26.92440987,75.78829956
67822,27.40006065,80.14331818
67834,26.44842148,74.64198303
67832,24.96810532,75.29605865
67836,17.44861794,78.38608551
67838,26.90384674,75.77533722
67840,26.92058182,75.80147552
67846,23.34955406,85.32948303
67848,23.37802315,85.31879425
67850,21.82650948,75.61990356
67852,18.72477722,72.86642456
67854,19.84100342,75.23283386
67856,17.47080421,78.35874939
67858,31.32711601,75.59170532
67860,31.37736511,76.37129211
67862,22.72428322,75.86241913
67864,31.31023979,75.49272919
67866,31.23376465,76.50269318
67868,30.54818726,77.2060318
67870,31.32415581,75.57418823
67872,30.20495224,74.94996643
67876,26.43033791,82.53684998
67878,31.32711601,75.59170532
67880,27.56731033,77.39890289
67882,26.77560043,80.88075256
67884,27.51011658,77.67084503
67886,30.90102005,76.97624207
67888,26.4370594,82.54032898
67892,30.82365036,77.32466888
67890,27.47809982,76.49707031
67894,26.00574875,79.44672394
67896,31.24328804,76.51531982
67898,18.86198616,82.57213593
67900,31.06948662,75.7833252
67902,23.34934235,85.3265152
67904,27.50000191,77.47000122
67906,27.50438881,77.6686554
67910,30.43618202,77.58435059
67908,23.05756187,86.66150665
67912,16.69285011,74.22414398
67916,28.86382675,79.19275665
67914,18.08676338,73.4397583
67918,26.83917809,80.90418243
67920,27.47811127,76.49706268
67922,18.33190918,72.96081543
67926,31.60709381,76.91230011
67928,27.49407387,77.68447113
67930,22.54685211,72.97148132
67932,28.01132202,80.69935608
67934,31.1353817,76.11945343
67936,23.36772728,85.22174072
67938,32.99068069,74.92793274
67940,31.34937477,76.26528931
67924,27.49610901,77.67678833
67942,31.19154549,75.96300507
67944,23.35951233,85.33428192
67946,30.17383766,74.89749146
67948,22.80679131,86.20635986
67950,31.22986412,76.50247955
67952,26.43416214,82.54098511
67954,31.29468536,75.58437347
67956,26.42920113,82.54003906
67958,12.4244051,75.73819733
67960,31.87772369,76.31616974
67962,23.36808205,85.32437897
67964,26.43696594,82.54627991
67968,26.43710518,82.5402298
67966,30.45905113,78.04042053
67970,11.39981937,76.69867706
67972,30.22620964,74.95669556
67974,27.88460541,76.28045654
67976,17.14255524,73.27204132
67978,31.53001785,75.91999817
67980,30.43726158,77.57604218
67982,27.49812698,77.67756653
67984,31.34139061,75.58131409
67986,30.21265793,74.93717194
67988,30.6981678,76.81745911
67992,12.41767979,77.90532684
67994,27.49452782,77.66915894
67996,27.48098564,77.68801117
67998,32.23969269,77.18871307
68000,25.15075493,82.56480408
68002,16.54350853,73.83161926
68004,12.46875954,75.96718597
68006,31.63644409,74.86834717
68008,18.60434723,73.77495575
68010,18.58000374,73.73563385
68012,18.57690048,73.68466187
68014,22.57351685,88.41378784
68016,26.14882469,91.78678894
68018,27.49112701,77.6758194
68020,26.48737335,74.55613708
69944,26.62389755,92.79589844
71436,31.11800194,76.13909912
74096,22.54566193,88.38565063
69088,24.58624649,72.71500397
70180,27.33662605,88.61959076
74442,34.17439651,77.57912445
71938,31.99211502,76.78762817
68654,24.69652557,84.99237061
73360,17.43601418,78.49120331
75090,22.59664917,88.47891235
72770,23.24294662,87.8697052
73350,11.80657578,76.06325531
70998,26.87103844,81.01490021
68334,21.90000153,83.40000153
73102,34.02993011,74.75092316
74378,10.37975693,78.82167816
72498,26.46335411,74.63259888
68024,27.0731163,88.09074402
68022,26.17947769,91.74796295
68026,22.29052544,70.80293274
68028,22.29113007,70.80214691
68030,18.64097786,72.87226868
68032,26.48901367,74.55162811
68036,27.06934547,88.47170258
68038,17.38141251,78.42863464
68034,26.88032913,80.99565125
68040,25.3087635,82.99848175
68042,34.03070831,75.31835938
68044,27.33597946,88.61064911
68046,11.42314529,76.85103607
68048,26.71452332,88.43312073
68050,34.16914368,77.58846283
68052,17.4376297,78.3964386
68054,26.94668961,76.79528809
68056,22.99969482,72.65979004
68058,32.24339676,77.18913269
68060,32.27327347,75.67860413
68062,34.16508865,77.58351135
68064,17.38785362,78.4755249
68066,32.2731514,75.63625336
68068,22.59123421,88.40340424
68070,22.05875015,78.93048096
68072,17.44683647,78.38369751
68074,34.09051895,74.84593964
68076,32.28671646,75.69972229
68078,15.56081104,73.75234985
68080,15.54622078,73.76047516
68082,34.16320419,77.5798645
68084,15.55636501,73.75630188
68086,22.57925606,88.41212463
68088,15.54485893,73.76741028
68090,34.1780014,77.58150482
68092,16.87427139,74.53630829
68094,26.83657837,80.9185257
68096,26.48741722,74.54882813
68098,34.07667923,74.82103729
68100,16.85404396,74.56300354
68102,30.88627815,77.30947113
68104,32.24343109,77.18914032
68106,26.17503548,78.14506531
68108,30.85076904,77.3000946
68110,34.07667923,74.82103729
68116,19.00595093,78.38346863
68118,26.88214493,88.27885437
68120,22.56840134,88.36157227
68122,25.32633209,82.98842621
68124,26.1973877,78.16850281
68126,22.19955826,78.76978302
68128,28.20102882,76.61102295
68130,29.18777466,79.51882172
68132,11.25169945,75.78005981
68134,26.70129967,88.31452942
68136,25.3268261,82.98919678
68140,16.70475006,74.24142456
68138,16.69718933,74.22743225
68142,32.25006866,77.18478394
68144,25.32638741,82.98865509
68146,25.6210556,85.07984161
68148,22.75402832,77.71846771
68150,26.22079277,78.20781708
68152,32.1553154,76.15518951
68156,34.15951157,77.57446289
68158,29.22812271,79.52996063
68160,25.56731224,91.90228271
68162,26.8025074,75.82411194
68164,31.63512421,74.87200928
68166,32.32121658,77.15057373
68168,31.03851318,76.70407867
68170,26.14591599,91.78616333
68172,26.83326149,75.80827332
68174,12.95775795,80.23812866
68176,31.1966629,76.98301697
68178,27.1904583,77.53054047
68180,26.4905529,74.54993439
68182,26.85362816,80.94838715
68184,22.29174042,70.80522919
68188,25.12827492,73.56102753
68154,34.16949844,77.58203125
68190,25.56699371,91.88487244
68186,12.42450428,75.73819733
68192,32.53328705,76.13863373
68194,16.6973896,74.22394562
68196,26.21848679,78.1711731
68200,19.18736267,72.84075928
68202,26.21241188,78.17704773
68204,25.32618141,82.9884491
68198,8.49988842,78.12297058
68206,28.64613342,77.20928955
68208,32.570858,77.03478241
68210,22.75714684,75.89170837
68212,17.40060806,78.48838806
68214,25.32392311,82.98873138
68216,14.530509,75.80109406
68218,30.65906906,76.82106781
68220,14.4554987,75.92085266
68222,25.60437965,91.8770752
68224,18.3329792,72.96059418
68226,25.43712425,81.85212708
68228,31.04759789,77.1496048
68230,22.2376442,75.08822632
68232,26.91846657,75.79785156
68234,26.21003151,78.18210602
68236,26.65290451,92.79255676
68238,30.21302605,74.93651581
68240,24.00413132,85.36829376
68242,25.57388878,91.88481903
68244,18.55424309,73.81962585
68246,23.44421387,84.68920135
68248,12.46857166,75.77631378
68250,25.44010925,81.82839966
68254,12.18269634,75.92671967
74332,32.73072433,74.86119843
68266,26.22423553,78.20502472
68268,34.16081619,77.57680511
68270,22.51714706,88.35414886
68276,26.2099762,78.18209076
68282,28.5415287,77.21608734
68286,14.469594,75.90740204
68284,22.51535988,88.39012146
68252,13.04543972,80.25775146
68288,22.5931797,86.47356415
68290,11.42319298,76.86727142
68292,11.92546463,79.80783081
68294,20.31193161,85.81296539
68296,22.51609612,88.40102386
68298,34.16321564,77.5798645
68300,27.57222748,81.59051514
68304,13.23274994,75.61598969
68306,25.55604935,84.66033173
68308,11.2247963,78.16214752
68310,24.88063049,74.62146759
68312,22.51035118,88.37091064
68314,17.50061989,73.18401337
68316,30.48974419,79.44788361
68320,22.58680916,88.42485046
68322,30.23589134,79.13227844
68318,21.70584488,72.58442688
68324,29.94515228,78.15887451
68326,13.06365013,80.26561737
68328,34.16321182,77.5798645
68330,21.33886909,83.62054443
68332,32.53753281,75.96617126
68338,28.20687866,76.8578186
68342,34.16590881,77.58340454
68344,28.55385017,77.35965729
68346,21.91031265,83.38945007
68348,16.81910896,74.64302063
68350,34.16505814,77.57450867
68352,30.43353462,79.43030548
68354,18.5444355,73.90513611
68360,18.56297493,73.77581787
68358,29.65188217,79.44528198
68362,31.1199379,77.25366211
68364,32.15140915,76.43724823
68366,31.89509583,76.32814026
68368,31.54108429,78.27075195
68370,17.76466179,73.17184448
68372,28.98501778,79.40032959
68374,31.07233238,77.25202179
68376,21.625494,73.00386047
68378,27.33867836,88.6063385
68382,31.54027557,78.27214813
68380,20.00426865,73.79234314
68384,31.53722191,78.27422333
68386,26.8213768,82.28683472
68388,21.33513451,83.62402344
68392,28.65764046,77.42842102
68390,24.70097923,78.42007446
68394,24.06157112,84.07562256
68396,12.74499416,75.28290558
68398,31.53005219,75.9200058
68400,23.26254654,77.4078064
68402,24.6930294,78.40412903
68404,26.78515816,83.01246643
68406,26.28835297,83.50708008
68408,21.0158577,75.56478882
68412,32.21909714,76.32341003
68410,30.89997482,76.96024323
68414,34.08904648,74.84401703
68416,21.70198059,72.99951935
68418,13.11317635,75.64408875
68420,22.02907372,82.42629242
68422,26.71824455,88.4250412
68424,19.9503727,73.84033203
68426,32.2816925,75.85121918
68428,28.41008186,77.32897949
68430,28.38854408,77.30712891
68432,30.58868027,79.82967377
68434,32.14826202,76.41889191
68436,24.75683212,78.06520081
68438,29.02902031,77.66957855
68440,22.28824234,82.1609726
68442,26.50818062,83.78250885
68444,14.15958786,77.80888367
68446,29.39644623,79.09077454
68448,32.36875534,75.60037231
68450,21.03705025,75.78809357
68452,31.50154114,76.87371826
68454,21.43657494,83.9278717
68456,32.72661591,74.85703278
68458,21.62517929,73.00299835
68460,21.19764328,72.83250427
68462,20.33033943,74.23681641
68464,26.73891068,83.89413452
68466,10.2496767,77.48932648
68468,22.03628922,82.65859222
68470,32.11082458,76.53612518
68472,31.53772545,78.275383
68474,22.30390549,70.80216217
68476,30.73664665,76.76912689
68478,31.47464371,76.89515686
68480,34.61343002,77.61582184
68482,26.73353195,88.41979218
68484,28.39471817,77.30541992
68486,27.89004326,79.91249847
68488,22.38913727,70.65454102
68490,29.66396523,79.40285492
68492,28.57225037,77.2297821
68496,26.49058533,74.54860687
68494,32.24992752,77.18478394
68498,28.50425339,77.33615875
68500,32.11059952,76.53620911
68502,32.54944611,76.00437927
68504,26.49226189,74.55289459
68506,21.19506454,72.81951904
68508,20.00979614,73.79463196
68510,24.64977646,75.94573975
68512,32.11285019,76.52425385
68514,26.21497726,78.18753052
68516,28.44669724,77.31638336
68518,29.64359665,79.43700409
68520,28.96143723,77.74293518
68522,30.32962036,78.58509827
68524,28.6891098,76.9502182
68526,28.38008308,77.30444336
68528,30.52170753,79.08363342
68530,30.97544289,76.99023438
68532,18.76422882,73.39466858
68534,30.52511215,79.08095551
68536,22.02963829,82.42219543
68538,30.95817375,76.76596069
68540,30.89621735,77.08953857
68356,13.13664532,75.64080811
68542,28.65543938,77.429245
68546,23.17522621,77.42105865
68548,13.55710411,76.01228333
68550,34.17484283,77.57990265
68552,26.91947365,76.86056519
68554,28.68058014,77.45872498
68556,27.57999802,81.6000061
68560,34.16080475,77.57680511
68564,32.23881531,76.32382965
68566,34.16288757,77.58123016
68568,23.06215858,74.52289581
68570,18.72656631,72.86707306
68572,12.25243473,79.41130829
68576,12.39834499,75.64028168
68578,21.7509346,72.1312561
68580,17.44471741,78.46638489
68582,16.7498188,77.99423981
68584,32.22950745,76.32628632
68586,32.23377991,76.32733917
68588,32.22951126,76.32628632
68590,23.68753052,86.96966553
68592,29.16437531,75.72172546
68594,22.30083466,73.17331696
68598,32.12565613,76.47885132
68600,27.00195694,75.74733734
68602,24.69524384,78.41516113
68604,18.74767876,72.90498352
68606,28.59195709,77.03673553
68608,20.45879364,85.86540985
68610,26.92765045,75.78633881
68612,24.69712257,84.9710083
68614,17.41170692,78.44313049
74392,26.41294479,80.384758
68616,17.41170692,78.44313049
68618,22.58393478,88.41582489
68620,18.99081039,73.1337738
68622,27.33914948,88.60739899
68624,23.50846863,87.32814026
68626,28.4650383,77.10068512
68628,18.5052166,73.8793869
68630,23.5652771,87.40930939
68632,28.44781303,77.05316925
